6.255	45.366	1275.2255	3.159022314	0.4	1
6.377	45.251	962.4076	12.51716009	0.3	1
6.202	45.378	2244.0518	4.100228199	0.1	1
6.318	45.314	798.0374	2.991652777	0.3	1
6.258	45.343	1594.1429	3.660310915	0.2	1
6.308	45.402	1552.5139	3.665306339	0.2	1
6.254	45.348	1916.1484	3.899161019	0.4	1
6.359	45.246	1287.5684	13.55600887	0.7	1
6.301	45.309	1646.9521	3.759503799	0.4	1
6.305	45.31	1460.5354	3.649381632	0.2	1
6.245	45.349	2093.3457	4.099152312	0.2	1
6.195	45.364	2183.3096	3.878996627	0.2	1
6.24	45.346	2073.2898	3.804192886	0.5	1
6.235	45.348	2219.4902	4.205168438	0.2	1
6.228	45.371	2009.8917	3.708710864	0.2	1
6.225	45.359	1696.2103	3.321819919	0.2	1
6.22	45.356	2337.604	4.106480714	0.2	1
6.846	45.915	1222.6893	2.712600313	0.6	1
6.891	45.874	3525.5679	4.518736103	1	1
6.934	45.835	2660.3467	4.014720166	0.5	1
6.91	45.857	3228.186	4.191881883	0.4	1
6.854	45.895	1479.5	2.954666601	0.3	1
6.838	45.934	2146.7727	3.796586753	0.9	1
6.888	45.878	3345.3303	4.348282244	0.8	1
6.867	45.83	4616.6792	5.643051232	0.6	1
7.204	45.627	1667.182	13.84059083	2.7	1
7.122	45.724	1477.5627	14.08518584	3.4	1
7.491	45.795	1639.4523	14.51443685	7.5	1
7.209	45.604	1822.9781	14.60029593	2.4	1
7.056	45.608	1851.1198	13.34214382	2.4	1
6.82	45.172	2249.6133	15.64022368	9.3	1
7.025	45.611	2547.1787	16.35271737	4.7	1
7.233	45.503	2824.5715	15.9607131	4.6	1
7.167	45.795	2440.4604	16.87565173	1.6	1
7.045	45.635	2660.5347	16.90687807	3.9	1
7.178	45.772	2556.4536	16.94996668	4.1	1
7.44	45.563	2772.1589	17.70923296	1	1
7.119	45.605	2507.9509	17.09921781	8.7	1
7.238	45.623	2764.906	18.96962673	3.2	1
7.238	45.621	2814.688	18.28357394	4.6	1
7.388	45.649	2899.5176	17.21598434	1	1
7.289	45.584	2876.4658	17.00225331	5.4	1
7.098	45.603	2792.9026	17.06247138	5.6	1
7.249	45.52	3238.6389	18.55401032	3.7	1
7.031	45.627	2853.4587	17.71976077	3.2	1
7.234	45.62	2794.1094	18.01292615	2.6	1
6.117	45.208	1899.2446	3.290404772	2	1
7.164	46.164	656.8917	2.988027171	0.2	1
7.074	46.091	779.3555	2.917887458	0.4	1
6.555	45.712	997.7153	2.821948137	0.2	1
7.085	45.725	1057.787	12.25111121	0.4	1
7.127	46.084	1014.7365	3.026000995	0.2	1
6.601	45.702	1295.3135	3.160350469	0.1	1
7.094	46.089	1108.0625	3.422709764	0.4	1
6.848	45.916	1224.4786	2.843175313	0.3	1
7.259	46.06	1260.2177	11.82503857	2.1	1
7.277	46.046	1318.0912	11.77005452	4	1
6.862	45.902	1418.4111	2.959390396	0.2	1
6.973	45.803	1453.2301	11.56145732	0.2	1
7.122	46.097	1205.3956	3.293507583	0.2	1
7.228	46.088	1354.1769	12.41162805	0.7	1
7.295	46.033	1538.3053	11.58315419	6	1
6.618	45.697	1380.7094	3.081074426	0.2	1
6.626	45.694	1534.2441	3.131868953	0.3	1
7.023	46.2	457.4918	2.508216743	0.4	1
7.03	46.155	582.3373	2.676886548	0.4	1
7.165	46.143	541.2501	2.706185002	0.3	1
7.069	46.107	471.7674	2.773261941	0.6	1
7.549	46.279	692.8287	12.24408994	1.5	1
7.231	46.075	1057.401	11.63309661	0.8	1
7.255	46.247	1207.5636	3.149854758	1	1
7.033	45.75	1152.4814	12.78878917	3	1
7.089	45.983	1950.9716	3.531681297	0.7	1
7.56	46.162	2111.4475	14.84832669	2.3	1
7.274	46.128	2245.2986	14.98947852	1.5	1
7.034	46.013	2599.4963	3.843621868	0.9	1
6.986	45.944	2788.5186	3.957115804	0.5	1
7.487	46.371	2811.0225	4.412584246	0.7	1
7.012	45.989	3255.1287	4.484870706	2	1
7.017	45.985	3256.7136	4.178903743	1.2	1
7.431	45.154	668.9224	35.13096772	7	2
7.441	45.171	867.6548	33.8844568	4	2
6.874	45.888	2354.2327	7.669304617	2.7	2
6.414	45.259	784.6368	33.26016234	4	2
6.539	45.473	824.8685	6.90873959	1.6	2
6.539	45.473	824.8685	7.443238106	1.5	2
6.539	45.473	824.8685	7.170901851	1.5	2
6.539	45.473	824.8685	7.449059041	1.6	2
6.401	45.239	1118.5776	34.08902492	4	2
6.775	45.59	1202.4214	35.01964776	1.9	2
6.502	45.368	1582.6833	34.98857159	18	2
6.775	45.662	1396.7057	32.24469075	1.5	2
6.783	45.59	1409.0063	35.28317757	2.3	2
6.428	45.211	1437.8904	32.92164617	11	2
6.407	45.231	1429.1659	35.24857448	7	2
6.415	45.222	1586.6438	33.19590157	1	2
6.79	45.589	1615.8514	33.45966977	2.3	2
6.49	45.35	2137.959	33.52022721	6	2
6.492	45.359	2000.5753	33.76638934	7	2
6.872	45.702	2215.6755	35.27478462	1.7	2
6.866	45.699	2292.9868	33.92501805	1.5	2
6.491	45.282	2244.8486	35.38779601	8	2
6.355	45.297	609.3281	6.736904197	1.1	2
6.496	45.522	550.8932	6.662200926	1	2
6.494	45.529	627.6216	6.356169828	1	2
6.52	45.455	840.2394	7.237364976	1	2
6.639	45.441	1030.868	34.66267265	2	2
6.576	45.496	935.7536	7.373473783	1.5	2
6.322	45.312	884.8304	6.790763708	1.3	2
6.622	45.442	1088.8625	34.82480672	0.3	2
6.602	45.45	926.9095	31.8650573	5	2
6.467	45.207	1021.4956	33.6115329	8	2
6.752	45.61	1012.1242	32.85803161	2	2
6.59	45.504	1214.924	7.540212931	1.5	2
6.388	45.28	1294.7985	32.65659801	1	2
6.739	45.61	1254.4888	33.13820725	1.7	2
6.467	45.195	1376.9291	34.90913789	21	2
6.33	45.299	1394.3618	7.791138346	1.5	2
6.316	45.305	1546.0192	7.895767368	1	2
6.626	45.606	1852.5569	7.795506855	2	2
6.762	45.721	1892.6519	7.159395055	1	2
6.458	45.186	1778.8942	32.87960716	4	2
6.694	45.685	2152.4795	7.482126985	1	2
6.879	45.678	2207.8433	33.89077887	1.5	2
6.42	45.349	2307.8777	8.803896336	1.1	2
6.888	45.672	2353.0347	34.87789626	2	2
6.866	45.704	2227.5981	32.97527481	1.5	2
6.689	45.676	2361.3638	7.801318707	1.2	2
6.825	45.768	2573.2488	7.946450661	1.6	2
6.679	45.668	2426.6523	8.496192001	1	2
6.905	45.677	2490.9148	35.6211293	2	2
6.903	45.681	2455.5042	32.84173698	2.3	2
6.879	45.887	2557.292	7.748682916	1.1	2
6.872	45.89	2195.8047	7.492109552	0.7	2
6.869	45.893	1956.2596	7.487755613	0.9	2
6.865	45.896	1697.8835	7.327091057	0.9	2
6.858	45.9	1390.6943	6.737323792	0.8	2
6.902	45.869	3265.0276	8.65459776	0.9	2
6.907	45.857	3287.9146	8.871995827	0.8	2
6.933	45.881	2447.5391	7.911190973	0.9	2
6.888	45.878	3345.3303	9.074237543	0.7	2
6.867	45.897	1710.4624	7.081651584	0.5	2
6.873	45.891	2191.8367	7.530443139	0.6	2
6.895	45.871	3451.54	9.108731328	0.6	2
6.903	45.864	3246.696	8.281827273	0.8	2
6.922	45.857	3111.1143	8.925924598	0.6	2
6.93	45.839	2970.4541	9.109891017	0.6	2
7.373	45.841	1261.199	33.02574931	1.9	2
7.033	45.75	1152.4814	33.28198149	1.9	2
7.519	45.917	2157.5063	33.54128273	1.8	2
7.431	45.431	873.1515	32.70659046	1.8	2
7.338	45.44	1187.0021	33.50620499	1.8	2
7.213	45.429	1991.322	34.4449402	1.7	2
7.178	45.45	1932.8658	33.72283061	1.6	2
7.225	45.516	2619.302	35.80967887	2	2
7.243	45.515	3139.3098	34.4482473	1.5	2
7.267	45.513	3637.3342	34.5030821	1.9	2
7.292	45.512	3344.5913	35.06214886	1.6	2
7.357	46.219	617.5117	33.2305379	1.6	2
7.157	46.081	807.3967	6.871004034	0.9	2
7.074	46.091	779.3555	6.801152648	1	2
6.555	45.712	997.7153	6.969129316	0.8	2
7.127	46.084	1014.7365	6.727390588	1.3	2
7.176	46.094	1043.8976	6.856947015	1.8	2
7.166	46.093	1065.2915	6.863850236	1.5	2
7.216	46.09	1123.723	7.737112876	2.3	2
7.23	46.157	1176.3831	7.592254792	2.6	2
6.772	45.666	1582.8317	33.07036314	1.1	2
7.228	46.088	1354.1769	32.13763868	1.6	2
6.732	45.68	1947.3336	7.361679043	1.5	2
7.116	45.889	2261.9385	33.55437424	1.6	2
7.03	46.155	582.3373	6.137377271	1.7	2
7.549	46.279	692.8287	32.9739177	2.9	2
7.089	45.983	1950.9716	8.000954704	1.2	2
6.986	45.944	2788.5186	7.990683945	1.3	2
7.487	46.371	2811.0225	8.936191574	27	2
7.012	45.989	3255.1287	8.673477676	1.6	2
7.594	45.338	456.9578	32.13340894	14	2
7.533	45.414	860.8661	32.38619198	3	2
7.424	45.17	781.1367	32.70757517	3.3	2
6.654	45.19	1112.3673	32.8344355	3.5	2
7.503	45.504	1245.9966	35.31944731	3.2	2
6.971	45.145	1429.9303	33.86156398	3	2
7.251	45.321	1771.7671	33.9747217	3.3	2
7.29	45.644	1729.0723	33.06585276	2.5	2
7.193	45.985	1498.3396	32.56506838	3	2
7.142	45.609	1874.9275	32.40420049	3.1	2
7.272	45.449	1972.8855	35.26067223	2.9	2
6.114	45.21	2008.0676	7.318826064	1.5	2
7.392	45.598	1781.45	32.47459506	3.3	2
7.43	45.885	2231.0679	35.04060625	3	2
7.053	45.361	2437.189	32.66509464	3	2
7.487	46.034	2034.0066	33.45576132	3.6	2
7.18	45.886	2379.5242	33.66423392	3.2	2
